UserId,OnboardingCompletionScore,Country,Sex,Age,AccountAgeMonths,ListeningHours,ActiveDays,SkipRate,PlaylistCount,LikedTracks,RecommendationUsageRate,ImportedMusicLibrary,ConvertedToPremium
1005506,67.3,Spain,Female,21,3,42.0,21,0.615,10,10,0.343,0,0
1005507,81.6,Poland,Female,26,6,38.5,17,0.695,3,21,0.314,0,0
1005508,82.1,United Kingdom,Female,20,31,31.8,22,0.071,5,13,0.57,0,0
1005509,61.9,France,Female,33,29,22.7,19,0.389,2,14,0.288,0,0
1005510,66.3,Germany,Female,21,19,23.1,11,0.408,1,12,0.343,0,0
1005511,73.9,France,Male,21,40,0.5,10,0.316,2,10,0.379,0,1
1005512,77.5,Brazil,Female,31,25,10.3,13,0.646,3,9,0.586,0,0
1005513,80.7,France,Female,30,6,17.5,14,0.367,0,15,0.526,1,0
1005514,48.4,Germany,Male,20,25,23.2,14,0.746,3,14,0.537,0,0
1005515,67.9,Spain,Male,20,13,24.6,21,0.758,3,12,0.533,1,0
1005516,51.8,United Kingdom,Female,56,7,17.5,16,0.434,2,6,0.406,0,0
1005517,63.5,Germany,Male,43,12,50.3,24,0.626,3,20,0.575,0,0
1005518,72.0,France,Female,38,17,37.6,20,0.367,4,15,0.303,0,0
1005519,86.8,France,Male,20,32,36.1,20,0.196,2,16,0.611,0,1
1005520,24.1,France,Female,33,12,13.1,8,0.755,0,11,0.245,0,0
1005521,85.8,France,Male,28,4,44.3,22,0.248,6,20,0.576,0,0
1005522,69.8,Brazil,Female,38,11,45.5,21,0.306,2,18,0.363,0,0
1005523,64.5,Poland,Male,28,10,13.6,14,0.657,3,9,0.396,0,0
1005524,69.9,Poland,Male,20,3,32.7,19,0.596,3,9,0.278,0,1
1005525,88.2,Spain,Male,35,17,0.5,1,0.771,2,3,0.173,0,0
1005526,81.9,Poland,Female,31,19,37.1,17,0.343,2,22,0.575,1,0
1005527,67.7,Germany,Male,31,15,7.5,14,0.578,2,9,0.205,0,0
1005528,86.1,Poland,Male,26,21,36.4,18,0.489,1,17,0.658,0,0
1005529,66.7,Spain,Male,20,28,19.8,22,0.296,1,17,0.82,0,1
1005530,78.7,Germany,Male,30,7,60.1,23,0.122,1,18,0.917,0,0
1005531,97.1,France,Male,23,9,38.5,18,0.436,1,21,0.888,0,1
1005532,64.1,United Kingdom,Female,24,16,29.4,22,0.269,5,11,0.467,0,0
1005533,52.3,United Kingdom,Male,21,33,13.1,14,0.603,2,13,0.418,0,0
1005534,78.5,Poland,Female,35,24,37.2,18,0.659,2,15,0.452,0,0
1005535,55.6,United Kingdom,Female,50,10,6.4,12,0.831,0,14,0.316,0,0
1005536,58.7,United Kingdom,Male,25,2,15.0,11,0.315,3,11,0.499,0,0
1005537,59.9,Spain,Male,34,11,0.5,4,0.835,0,3,0.281,0,0
1005538,79.5,United Kingdom,Female,22,3,0.5,4,0.635,2,4,0.331,0,0
1005539,51.3,Germany,Male,33,64,24.1,16,0.417,2,13,0.41,0,0
1005540,59.1,Germany,Male,37,10,52.2,22,0.19,6,20,0.621,0,0
1005541,34.8,Germany,Female,42,16,22.0,13,0.354,1,13,0.069,0,0
1005542,82.8,United Kingdom,Male,21,14,35.2,19,0.219,6,15,0.764,0,1
1005543,71.6,Brazil,Male,22,62,23.2,14,0.478,2,20,0.239,0,0
1005544,80.5,Brazil,Male,26,5,6.7,10,0.787,0,7,0.478,1,0
1005545,49.7,France,Female,44,11,42.6,25,0.409,7,23,0.54,0,0
1005546,90.1,Germany,Female,42,20,34.9,21,0.427,3,18,0.472,1,0
1005547,80.4,France,Male,44,43,27.1,19,0.318,2,13,0.893,0,0
1005548,81.7,Spain,Female,32,37,14.7,9,0.726,2,11,0.295,0,0
1005549,57.7,Spain,Male,22,5,13.8,8,0.483,3,11,0.266,0,1
1005550,74.9,France,Female,20,17,32.3,19,0.475,4,12,0.342,0,0
1005551,49.0,Germany,Female,45,18,20.5,16,0.66,0,11,0.122,0,0
1005552,62.3,France,Male,43,8,28.4,16,0.41,2,21,0.569,0,0
1005553,63.3,France,Male,23,23,18.7,9,0.482,2,4,0.132,0,0
1005554,57.8,Spain,Female,31,17,16.3,18,0.539,2,14,0.467,0,0
1005555,71.6,Germany,Female,40,8,4.7,9,0.673,2,4,0.395,0,0
1005556,59.8,Germany,Female,43,3,0.5,9,0.516,0,6,0.522,0,0
1005557,74.5,Spain,Male,31,8,22.3,15,0.424,0,10,0.579,0,1
1005558,53.8,Spain,Female,40,37,19.5,14,0.283,2,12,0.069,0,0
1005559,92.6,Poland,Male,35,6,18.6,13,0.662,1,8,0.482,0,1
1005560,44.6,Germany,Male,27,16,15.3,19,0.583,4,11,0.51,0,0
1005561,88.2,Germany,Female,47,41,19.4,18,0.533,2,10,0.196,0,1
1005562,23.2,Spain,Female,44,19,22.5,13,0.814,2,16,0.195,0,0
1005563,91.5,Spain,Female,36,20,50.7,26,0.102,3,21,0.587,0,0
1005564,86.9,France,Female,57,6,41.8,20,0.071,3,25,0.84,1,0
1005565,71.5,Poland,Female,45,9,25.1,14,0.229,0,8,0.435,1,0
1005566,57.7,France,Female,35,2,37.0,26,0.052,1,19,0.254,1,0
1005567,74.4,United Kingdom,Male,22,4,1.6,2,0.686,0,11,0.3,0,0
1005568,81.6,France,Female,53,32,13.7,10,0.625,1,7,0.518,0,0
1005569,48.3,Brazil,Female,37,12,21.4,14,0.598,1,7,0.279,0,0
1005570,44.3,Brazil,Female,31,27,14.8,11,0.683,0,5,0.154,0,0
1005571,55.0,France,Male,53,20,24.6,13,0.348,2,13,0.258,0,0
1005572,73.2,Germany,Male,21,13,28.3,21,0.283,5,15,0.581,0,1
1005573,52.0,Poland,Female,36,9,7.6,13,0.807,0,15,0.402,1,1
1005574,58.9,Spain,Male,20,23,9.7,11,0.474,0,6,0.364,0,0
1005575,80.8,Spain,Male,41,13,14.3,13,0.681,0,7,0.442,0,0
1005576,54.7,United Kingdom,Female,59,6,30.5,15,0.462,3,9,0.542,0,0
1005577,77.5,Brazil,Female,54,9,25.4,13,0.614,3,11,0.764,0,0
1005578,81.6,Spain,Female,30,9,13.1,10,0.384,1,5,0.238,0,0
1005579,90.1,Poland,Female,25,14,36.4,18,0.245,2,20,0.551,0,1
1005580,83.3,Germany,Male,21,15,37.0,22,0.194,2,18,0.45,0,0
1005581,61.2,Spain,Female,23,10,26.1,20,0.417,3,13,0.887,0,0
1005582,60.3,Poland,Female,34,33,8.6,8,0.615,2,8,0.37,1,0
1005583,75.4,Poland,Female,33,12,23.7,15,0.392,3,16,0.339,0,0
1005584,49.4,Spain,Female,29,9,1.8,10,0.473,1,6,0.269,0,0
1005585,59.7,Poland,Male,57,16,19.8,13,0.614,3,7,0.207,0,0
1005586,50.9,Brazil,Male,49,14,33.9,26,0.575,4,17,0.693,0,1
1005587,81.1,Germany,Female,27,2,30.2,18,0.274,0,12,0.367,0,0
1005588,82.0,Brazil,Male,39,18,31.6,14,0.76,2,15,0.206,0,1
1005589,41.8,Poland,Male,39,21,0.5,1,0.602,0,11,0.084,0,0
1005590,69.7,Germany,Male,34,7,40.9,23,0.247,5,25,0.72,1,0
1005591,40.1,Poland,Female,24,15,18.7,15,0.762,4,15,0.689,0,0
1005592,82.0,Brazil,Male,28,10,28.3,13,0.799,5,17,0.311,0,1
1005593,64.4,Brazil,Male,21,40,12.3,11,0.51,1,7,0.506,1,0
1005594,78.6,France,Female,30,14,49.7,27,0.689,1,31,0.339,0,0
1005595,29.4,Poland,Female,22,31,6.1,11,0.185,2,7,0.583,0,0
1005596,66.0,United Kingdom,Male,20,54,11.6,9,0.466,2,6,0.332,0,0
1005597,64.1,Poland,Male,42,17,20.8,23,0.43,7,23,0.445,0,0
1005598,68.8,France,Male,25,29,50.0,22,0.261,3,16,0.805,0,0
1005599,91.2,Germany,Male,36,38,15.5,10,0.187,0,15,0.62,0,0
1005600,53.1,Germany,Female,63,33,9.7,10,0.328,1,7,0.506,0,0
1005601,82.2,Spain,Male,32,7,37.5,26,0.822,2,19,0.45,0,1
1005602,46.4,Germany,Female,21,51,29.5,20,0.28,3,14,0.063,0,0
1005603,67.3,Brazil,Female,46,28,10.9,11,0.831,1,7,0.108,1,0
1005604,75.9,Germany,Male,32,15,47.0,20,0.464,7,26,0.62,0,0
1005605,69.2,Germany,Female,33,8,55.7,25,0.555,6,34,0.744,1,1
1005606,83.9,Brazil,Male,21,29,25.1,18,0.09,3,9,0.57,0,1
1005607,69.5,France,Male,34,18,13.4,17,0.716,4,6,0.469,0,0
1005608,85.7,United Kingdom,Male,61,27,25.1,16,0.284,3,15,0.261,0,0
1005609,82.2,France,Female,33,13,25.0,15,0.288,4,6,0.202,0,0
1005610,45.5,Germany,Female,24,13,17.5,13,0.109,1,9,0.323,0,0
1005611,75.9,Germany,Male,24,14,44.9,27,0.466,1,17,0.944,0,0
1005612,32.1,Brazil,Male,20,3,6.7,13,0.72,2,8,0.385,0,1
1005613,75.1,Germany,Female,30,18,14.4,11,0.78,5,6,0.506,0,0
1005614,52.0,Brazil,Female,41,14,19.7,13,0.695,2,7,0.652,0,0
1005615,48.4,United Kingdom,Female,32,12,9.8,13,0.614,2,12,0.017,0,0
1005616,75.5,Brazil,Male,38,8,2.5,7,0.542,1,6,0.141,0,0
1005617,77.8,Brazil,Female,26,21,17.2,15,0.061,1,10,0.25,0,1
1005618,41.7,Germany,Female,45,6,28.8,19,0.39,1,17,0.615,0,1
1005619,92.5,United Kingdom,Female,29,5,24.3,19,0.395,4,7,0.602,0,1
1005620,43.4,Poland,Female,24,26,0.5,8,0.739,2,10,0.302,0,0
1005621,86.7,Germany,Female,53,13,27.6,15,0.308,2,10,0.51,0,0
1005622,85.3,United Kingdom,Male,31,44,35.7,17,0.547,2,16,0.419,0,0
1005623,70.1,United Kingdom,Male,27,30,6.5,5,0.442,3,5,0.485,0,0
1005624,38.3,France,Female,55,20,17.6,15,0.58,1,11,0.15,0,0
1005625,81.6,France,Male,33,6,36.3,19,0.368,2,16,0.535,0,0
1005626,38.0,Spain,Male,31,2,10.2,13,0.507,1,7,0.312,0,0
1005627,88.0,France,Male,27,19,27.9,19,0.53,4,14,0.671,0,1
1005628,56.0,Spain,Male,45,2,18.4,11,0.465,0,7,0.222,0,0
1005629,51.3,United Kingdom,Female,22,9,50.8,22,0.584,3,30,0.407,0,1
1005630,74.7,France,Female,61,32,24.0,17,0.255,3,11,0.6,0,0
1005631,71.6,France,Female,26,29,58.9,30,0.326,5,35,0.74,0,0
1005632,52.0,Poland,Male,32,3,22.2,9,0.419,2,15,0.376,0,0
1005633,69.4,United Kingdom,Male,33,5,11.2,7,0.478,2,7,0.355,0,0
1005634,71.1,Brazil,Male,39,10,21.3,9,0.274,1,9,0.4,0,1
1005635,51.4,Poland,Male,32,34,23.1,21,0.197,0,20,0.439,0,1
1005636,16.6,Germany,Female,38,12,3.6,6,0.457,1,5,0.012,1,0
1005637,63.9,Spain,Male,29,7,24.8,15,0.397,1,13,0.197,0,0
1005638,32.4,Brazil,Female,32,24,23.0,13,0.489,4,10,0.244,0,0
1005639,63.3,Poland,Male,38,3,49.0,21,0.579,4,28,0.111,0,1
1005640,86.7,United Kingdom,Female,46,12,16.1,7,0.263,1,8,0.376,0,1
1005641,69.1,Poland,Male,43,34,35.7,17,0.612,1,24,0.566,0,1
1005642,39.1,Germany,Male,23,40,21.6,11,0.543,3,9,0.26,0,0
1005643,91.1,United Kingdom,Female,29,37,28.6,14,0.401,1,19,0.586,0,0
1005644,56.0,United Kingdom,Male,37,7,26.3,17,0.481,1,20,0.14,0,1
1005645,55.2,Poland,Female,52,12,16.0,12,0.626,0,11,0.426,0,0
1005646,39.1,Brazil,Male,22,2,0.5,5,0.453,0,7,0.272,0,0
1005647,81.0,Poland,Male,39,11,27.4,15,0.435,5,5,0.218,0,1
1005648,54.1,Brazil,Male,40,36,31.5,12,0.528,3,14,0.222,0,0
1005649,41.3,Spain,Male,32,28,12.1,14,0.418,3,9,0.423,0,0
1005650,75.5,France,Female,41,12,16.3,13,0.502,3,13,0.233,0,0
1005651,81.1,Spain,Male,25,16,52.9,29,0.085,10,34,0.823,1,1
1005652,60.6,United Kingdom,Female,28,2,38.9,17,0.269,3,13,0.486,0,0
1005653,93.4,Germany,Male,32,7,20.0,19,0.227,1,12,0.574,0,0
1005654,67.2,Spain,Male,29,36,34.5,15,0.16,0,8,0.767,0,0
1005655,29.1,Brazil,Female,51,50,25.4,15,0.638,2,16,0.275,0,0
1005656,73.2,France,Female,43,29,26.3,15,0.319,5,6,0.577,0,0
1005657,79.1,France,Male,25,21,16.7,10,0.445,0,14,0.341,0,0
1005658,80.3,Poland,Female,30,4,39.3,21,0.532,2,21,0.328,0,1
1005659,80.4,Germany,Male,38,26,31.8,19,0.595,2,14,0.43,0,0
1005660,68.7,Spain,Female,38,10,29.0,22,0.598,2,14,0.349,0,0
1005661,75.9,Spain,Female,21,45,21.2,18,0.385,1,13,0.723,0,1
1005662,63.2,Spain,Female,44,7,45.2,19,0.642,8,24,0.603,0,0
1005663,65.2,France,Female,30,21,51.6,27,0.129,5,31,0.282,0,0
1005664,58.3,Brazil,Female,25,10,5.4,8,0.453,1,9,0.238,0,0
1005665,90.1,Brazil,Male,43,11,22.9,19,0.155,5,11,0.713,0,1
1005666,87.7,France,Male,49,16,22.5,17,0.232,3,8,0.547,1,1
1005667,45.4,United Kingdom,Male,34,17,25.2,16,0.647,4,11,0.287,0,0
1005668,68.4,Brazil,Male,37,13,45.0,21,0.249,3,25,0.515,0,0
1005669,77.9,Poland,Female,48,15,0.5,1,0.551,2,3,0.396,0,0
1005670,52.4,France,Female,20,37,31.9,15,0.176,1,7,0.63,0,1
1005671,64.0,France,Male,39,5,0.5,1,0.613,0,10,0.672,0,0
1005672,78.5,Germany,Female,23,13,0.5,1,0.605,1,6,0.192,0,0
1005673,74.2,Brazil,Male,41,7,33.7,21,0.423,1,19,0.199,0,1
1005674,66.1,Poland,Male,25,12,0.5,5,0.552,3,10,0.615,0,0
1005675,53.5,Germany,Female,34,28,1.0,6,0.8,1,6,0.137,0,0
1005676,70.5,Brazil,Male,46,20,37.4,20,0.371,1,22,0.586,0,1
1005677,76.0,Brazil,Male,49,6,16.9,15,0.731,3,10,0.727,0,1
1005678,88.9,Brazil,Male,31,4,25.0,15,0.664,2,14,0.432,0,1
1005679,73.4,Brazil,Male,45,25,30.7,20,0.183,0,23,0.52,0,0
1005680,94.8,Spain,Female,27,5,33.1,16,0.506,2,9,0.365,1,0
1005681,46.8,Spain,Female,29,14,9.5,7,0.433,0,7,0.347,0,0
1005682,77.7,Poland,Female,22,5,15.3,12,0.345,0,7,0.393,1,0
1005683,54.1,United Kingdom,Male,39,6,18.8,14,0.526,2,5,0.321,0,0
1005684,77.6,Poland,Female,54,33,20.4,7,0.474,4,7,0.514,1,0
1005685,35.2,United Kingdom,Female,28,28,0.5,7,0.5,0,6,0.235,0,0
1005686,91.8,Poland,Male,38,23,61.0,26,0.341,7,35,0.859,0,0
1005687,64.1,Germany,Male,44,36,30.0,24,0.035,2,16,0.887,0,0
1005688,90.2,France,Male,23,9,48.1,26,0.108,6,19,0.501,0,0
1005689,33.2,France,Female,22,9,34.0,16,0.645,1,16,0.572,0,0
1005690,66.2,Spain,Female,38,2,13.2,15,0.513,0,7,0.346,1,0
1005691,87.1,Germany,Male,25,7,0.5,10,0.666,2,2,0.035,0,0
1005692,68.6,Brazil,Male,27,8,52.2,25,0.732,6,37,0.459,1,1
1005693,50.3,Poland,Male,36,10,22.0,11,0.26,1,9,0.37,0,0
1005694,41.2,Brazil,Female,22,5,15.8,14,0.803,0,11,0.317,0,0
1005695,65.7,Brazil,Male,32,34,22.8,14,0.518,1,17,0.209,0,0
1005696,81.4,Spain,Female,51,25,30.2,16,0.621,1,14,0.584,0,0
1005697,34.5,Germany,Female,44,26,0.5,6,0.867,2,11,0.209,0,0
1005698,75.9,Brazil,Male,50,7,36.3,17,0.223,2,17,0.384,1,1
1005699,58.3,Germany,Female,41,16,47.2,20,0.454,2,25,0.483,1,1
1005700,67.8,Brazil,Female,55,27,18.6,15,0.263,0,16,0.476,0,1
1005701,72.7,Poland,Female,46,20,23.9,18,0.599,5,12,0.247,0,0
1005702,93.0,Poland,Male,36,4,45.5,22,0.525,2,24,0.691,0,1
1005703,57.5,United Kingdom,Female,45,36,23.8,17,0.384,3,8,0.422,0,0
1005704,49.3,Germany,Male,33,10,20.8,14,0.719,1,12,0.403,0,0
1005705,68.8,Germany,Female,36,34,14.3,11,0.693,1,14,0.236,0,0
1005706,34.2,Brazil,Female,29,8,0.8,7,0.31,2,10,0.351,0,1
1005707,65.6,United Kingdom,Female,40,8,16.8,20,0.429,1,9,0.72,0,0
1005708,43.7,France,Male,39,14,16.7,11,0.725,3,8,0.609,0,1
1005709,92.0,United Kingdom,Female,42,7,46.8,22,0.198,1,21,0.622,0,0
1005710,56.5,Germany,Female,36,6,17.0,12,0.45,3,8,0.389,0,0
1005711,62.2,Germany,Female,33,7,11.7,6,0.867,3,6,0.157,0,0
1005712,75.3,United Kingdom,Male,20,25,14.1,16,0.567,0,7,0.876,0,0
1005713,82.4,Brazil,Female,30,9,42.1,25,0.376,4,18,0.835,0,1
1005714,94.5,Germany,Male,30,10,0.5,4,0.565,0,5,0.681,0,0
1005715,78.8,Germany,Female,40,9,14.7,15,0.116,3,6,0.569,0,0
1005716,77.2,Brazil,Female,21,13,20.9,20,0.351,4,12,0.408,0,0
1005717,52.9,Brazil,Male,37,45,21.9,14,0.312,2,17,0.342,0,0
1005718,88.3,France,Male,34,35,36.9,18,0.223,3,16,0.461,0,0
1005719,81.5,Brazil,Female,36,11,22.2,13,0.728,2,6,0.807,1,1
1005720,75.3,Poland,Male,21,41,20.1,20,0.483,8,15,0.737,0,1
1005721,50.4,Brazil,Male,44,58,8.4,15,0.517,2,5,0.056,0,1
1005722,58.4,Germany,Male,41,14,12.9,10,0.148,2,8,0.258,0,0
1005723,77.2,Spain,Female,41,19,15.0,12,0.163,3,12,0.264,0,0
1005724,73.5,United Kingdom,Male,41,5,9.7,8,0.387,1,14,0.163,0,0
1005725,74.8,Poland,Female,20,7,0.5,8,0.741,0,2,0.305,0,0
1005726,54.2,Germany,Female,25,27,4.3,8,0.371,0,8,0.291,0,0
1005727,85.3,United Kingdom,Female,45,35,10.0,16,0.274,0,9,0.393,0,1
1005728,76.7,United Kingdom,Female,20,26,22.1,13,0.341,3,5,0.663,0,1
1005729,70.5,France,Male,35,4,27.8,19,0.555,2,19,0.777,0,1
1005730,47.6,Poland,Male,29,19,0.5,13,0.44,0,5,0.052,0,1
1005731,91.4,United Kingdom,Female,22,6,23.1,19,0.15,2,15,0.72,1,1
1005732,71.1,Spain,Female,39,35,28.3,23,0.297,3,13,0.307,0,0
1005733,58.6,Germany,Male,36,8,0.5,10,0.602,1,3,0.208,0,0
1005734,65.9,Spain,Female,31,45,38.9,21,0.635,6,17,0.285,1,0
1005735,37.2,United Kingdom,Male,34,24,15.7,9,0.347,1,5,0.47,0,0
1005736,85.1,Poland,Male,41,13,36.3,24,0.073,1,22,0.874,0,1
1005737,80.7,Poland,Male,38,12,29.7,18,0.363,0,16,0.417,0,0
1005738,63.9,Poland,Male,46,38,27.9,15,0.583,1,11,0.39,0,0
1005739,72.4,Germany,Male,35,17,42.2,24,0.422,4,16,0.308,0,0
1005740,72.7,Spain,Female,41,14,18.9,13,0.411,1,10,0.464,0,0
1005741,65.8,Germany,Male,37,23,14.9,14,0.426,2,6,0.445,0,0
1005742,79.1,Germany,Female,30,3,45.7,25,0.513,6,24,0.864,0,0
1005743,46.1,Spain,Male,42,11,10.4,15,0.605,1,12,0.24,0,0
1005744,77.0,Poland,Female,36,1,42.4,20,0.544,5,18,0.914,0,0
1005745,61.8,Spain,Female,31,14,18.4,13,0.473,0,9,0.284,1,1
1005746,65.1,United Kingdom,Male,31,3,22.0,14,0.558,2,11,0.413,0,0
1005747,61.6,France,Female,22,11,17.3,10,0.688,0,8,0.388,0,0
1005748,70.2,France,Female,52,28,29.3,18,0.312,5,24,0.507,0,1
1005749,38.0,Poland,Male,38,1,17.5,9,0.87,2,13,0.285,0,0
1005750,81.8,France,Male,21,8,47.8,24,0.396,2,26,0.509,0,0
1005751,65.1,United Kingdom,Male,35,20,24.5,17,0.244,4,9,0.329,0,1
1005752,86.8,France,Female,33,3,20.3,18,0.202,4,12,0.302,0,0
1005753,47.1,Spain,Female,28,22,0.5,7,0.791,0,7,0.053,0,0
1005754,88.5,Brazil,Female,28,10,41.4,23,0.332,6,19,0.687,0,1
1005755,41.3,Poland,Female,53,15,0.5,7,0.793,1,6,0.036,0,0
1005756,47.4,Brazil,Male,36,12,11.5,12,0.557,1,14,0.407,0,0
1005757,47.5,France,Female,27,1,17.1,17,0.226,4,5,0.156,0,0
1005758,89.0,France,Female,34,23,35.8,18,0.668,0,18,0.498,0,0
1005759,80.3,United Kingdom,Female,27,6,31.0,22,0.508,2,16,0.821,0,1
1005760,65.6,France,Male,20,16,16.4,14,0.342,1,15,0.335,1,0
1005761,81.1,France,Male,45,24,15.8,17,0.487,2,10,0.654,0,1
1005762,89.9,Spain,Female,35,5,11.5,11,0.612,1,7,0.413,0,0
1005763,91.7,Poland,Female,34,15,32.2,16,0.152,0,19,0.254,0,0
1005764,58.7,Germany,Male,30,8,27.3,15,0.753,3,14,0.254,0,1
1005765,73.4,Germany,Female,36,12,50.8,28,0.071,8,23,0.807,1,1
1005766,85.7,Spain,Female,37,13,9.7,10,0.328,1,4,0.172,0,0
1005767,41.0,Germany,Male,22,5,29.4,17,0.433,3,16,0.184,0,0
1005768,50.6,United Kingdom,Male,25,11,34.3,18,0.62,2,17,0.212,0,0
1005769,68.2,Brazil,Male,32,24,28.0,18,0.63,2,18,0.088,0,0
1005770,56.5,Germany,Female,26,18,15.4,17,0.537,2,16,0.486,0,0
1005771,73.2,Germany,Male,39,25,9.8,17,0.418,2,13,0.275,0,0
1005772,30.0,United Kingdom,Male,52,22,6.0,10,0.584,1,9,0.151,1,0
1005773,34.8,Brazil,Male,22,11,18.6,14,0.681,4,10,0.218,0,1
1005774,49.7,Poland,Male,39,19,18.1,10,0.732,1,9,0.596,0,0
1005775,74.0,Poland,Male,41,64,10.7,1,0.449,0,9,0.241,0,0
1005776,58.3,France,Male,53,6,9.0,8,0.423,3,11,0.357,0,0
1005777,56.3,Brazil,Female,35,28,2.8,14,0.639,0,4,0.225,0,0
1005778,85.1,Brazil,Male,20,20,39.6,21,0.355,4,31,0.873,0,1
1005779,72.7,Poland,Male,20,15,19.3,18,0.586,1,13,0.254,0,0
1005780,46.2,Germany,Male,25,11,12.8,12,0.806,2,4,0.168,0,0
1005781,74.0,Germany,Male,42,14,34.6,21,0.293,2,14,0.265,0,0
1005782,69.9,Germany,Male,20,9,26.2,18,0.618,2,10,0.129,0,0
1005783,77.6,Poland,Female,28,11,35.9,25,0.545,2,12,0.686,0,0
1005784,37.1,Poland,Male,37,17,0.5,3,0.662,0,4,0.087,0,0
1005785,54.5,Germany,Male,20,14,0.5,2,0.533,1,4,0.172,0,0
1005786,80.4,France,Female,33,38,35.6,22,0.655,7,16,0.63,0,0
1005787,40.7,France,Male,34,6,19.4,14,0.286,3,7,0.29,0,0
1005788,52.4,Germany,Male,32,5,5.6,10,0.835,1,10,0.437,0,0
1005789,70.6,France,Male,31,28,22.6,16,0.364,1,9,0.401,0,0
1005790,61.9,Spain,Male,22,16,10.4,13,0.828,0,14,0.438,0,0
1005791,82.9,Germany,Female,23,8,13.4,18,0.298,1,19,0.174,0,1
1005792,59.2,Germany,Female,30,46,0.5,6,0.624,0,3,0.473,0,0
1005793,22.2,France,Male,35,20,17.1,12,0.098,2,12,0.157,0,0
1005794,59.7,Germany,Female,50,3,3.1,12,0.731,1,11,0.139,0,0
1005795,84.5,Spain,Male,29,23,15.1,10,0.635,1,10,0.329,0,0
1005796,75.7,Spain,Female,20,3,11.9,13,0.272,1,13,0.439,0,1
1005797,92.8,Spain,Male,34,25,50.2,24,0.183,5,23,0.767,0,0
1005798,60.7,Spain,Female,31,31,28.7,12,0.669,2,10,0.521,0,0
1005799,77.8,Brazil,Female,51,15,32.8,18,0.329,2,24,0.287,0,1
1005800,64.9,Brazil,Female,45,27,23.2,15,0.326,2,13,0.067,0,0
1005801,96.0,Germany,Female,20,32,29.9,21,0.374,4,15,0.858,0,0
1005802,48.5,Germany,Female,47,26,5.3,10,0.61,0,11,0.366,0,0
1005803,87.9,Poland,Female,26,18,36.2,23,0.267,5,17,0.414,0,0
1005804,80.9,Germany,Male,50,36,42.2,22,0.644,2,20,0.367,1,0
1005805,84.2,Poland,Male,40,15,9.6,12,0.34,3,5,0.235,0,0
1005806,34.5,Spain,Female,46,16,34.9,15,0.236,0,9,0.58,0,0
1005807,59.0,France,Female,30,12,35.0,18,0.747,1,19,0.409,1,1
1005808,52.5,United Kingdom,Female,43,26,40.9,21,0.699,4,20,0.629,0,0
1005809,80.0,France,Female,39,12,0.5,9,0.296,1,10,0.56,0,0
1005810,76.8,Germany,Male,20,10,12.3,9,0.547,2,15,0.281,0,0
1005811,80.5,France,Male,37,21,38.1,22,0.424,1,21,0.206,0,0
1005812,85.4,United Kingdom,Male,31,28,25.2,9,0.352,3,8,0.201,0,0
1005813,33.5,France,Male,32,10,0.5,9,0.804,1,5,0.281,0,0
1005814,58.9,Brazil,Male,29,27,27.3,12,0.366,1,9,0.693,0,1
1005815,60.9,France,Female,43,27,8.3,12,0.49,1,12,0.173,1,1
1005816,57.5,Germany,Female,36,8,33.7,16,0.682,2,15,0.167,0,0
1005817,81.2,Spain,Female,33,13,62.0,25,0.156,7,24,0.671,0,0
1005818,72.8,Poland,Male,35,26,40.1,25,0.21,5,24,0.799,0,0
1005819,59.7,Spain,Male,36,12,13.8,11,0.25,2,8,0.254,0,0
1005820,66.7,Poland,Male,39,33,17.5,13,0.195,0,8,0.353,0,0
1005821,77.7,Brazil,Female,42,12,23.9,16,0.474,3,13,0.42,0,1
1005822,77.6,Germany,Male,26,30,39.3,21,0.553,3,21,0.305,0,1
1005823,69.2,Spain,Female,33,13,5.9,8,0.209,0,8,0.092,0,0
1005824,54.9,Brazil,Male,35,10,31.6,23,0.727,2,9,0.45,0,0
1005825,27.0,Germany,Female,43,7,54.1,20,0.355,4,14,0.827,0,0
1005826,92.7,Poland,Male,20,13,35.3,27,0.474,0,26,0.523,0,0
1005827,39.4,Germany,Male,26,4,15.5,15,0.404,3,15,0.539,0,0
1005828,64.6,Spain,Male,22,33,32.8,17,0.493,2,12,0.482,0,0
1005829,87.1,France,Male,45,20,54.9,30,0.143,5,28,0.667,0,1
1005830,71.5,Poland,Male,20,7,31.1,20,0.115,1,11,0.314,0,0
1005831,87.3,Spain,Male,34,9,14.4,14,0.149,0,11,0.585,0,0
1005832,57.4,United Kingdom,Female,38,23,10.5,9,0.611,0,9,0.246,0,0
1005833,67.3,United Kingdom,Female,20,9,14.9,14,0.263,2,7,0.482,0,0
1005834,64.0,Brazil,Male,41,18,26.1,12,0.405,0,13,0.138,1,1
1005835,79.9,Germany,Male,37,4,1.7,10,0.558,1,7,0.464,1,0
1005836,86.8,Poland,Female,30,9,27.1,16,0.505,2,20,0.061,0,0
1005837,74.4,France,Female,21,21,59.1,19,0.354,5,21,0.416,0,1
1005838,62.0,France,Female,25,11,17.1,14,0.606,0,5,0.366,0,0
1005839,83.3,Poland,Male,28,12,41.8,23,0.108,3,21,0.793,0,1
1005840,58.2,Spain,Male,24,14,27.1,12,0.53,4,19,0.261,0,1
1005841,72.5,Poland,Male,32,7,36.6,21,0.147,1,15,0.519,0,0
1005842,62.1,Spain,Female,22,24,23.6,16,0.572,3,7,0.19,0,0
